,Latitude,Longitude,Measurement,Year,DensityClass
11617,44.139861,9.604611,0.096407,2018,2
11618,39.84,19.28,0.096667,2015,2
11619,57.535333,-6.815,0.096683,2022,2
11620,32.4129,-119.961,0.097,2009,2
11621,73.733333,-57.225833,0.097104,2021,2
11622,40.25,-70.15,0.097164,1992,2
11623,32.71,-64.76,0.097192,1987,2
11624,30.03,-59.88,0.097192,1992,2
11625,25.92,-76.75,0.097192,1993,2
11626,25.97,-75.73,0.097192,1994,2
11627,23.82,-74.73,0.097192,1996,2
11628,41.38,-70.86,0.097192,1996,2
11629,27.77,-59.55,0.097192,1997,2
11630,31.17,-66.78,0.097192,1999,2
11631,31.05,-65.75,0.097192,2000,2
11632,35.33,-64.51,0.097192,2001,2
11633,14.11,-59.55,0.097192,2001,2
11634,-37.8677,139.8136,0.097363,2011,2
11635,56.110333,-2.854667,0.097374,2022,2
11636,-26.42608,-105.35976,0.097395,2015,2
11637,34.4822,22.6018,0.097535,2014,2
11638,-11.675,76.541667,0.097539,2018,2
11639,-13.490333,47.886667,0.097666,2018,2
11640,8.493267,78.127822,0.0977,2021,2
11641,24.5525,-125.481667,0.097752,2017,2
11642,34.6,-65.2,0.097912,1993,2
11643,42.17,-61.95,0.097912,1997,2
11644,-12.0222,143.2742,0.097981,2012,2
11645,44.175217,8.526189,0.098039,2019,2
11646,54.624667,-4.690833,0.09812,2014,2
11647,30.4448,163.3177,0.098196,2012,2
11648,-37.41405,153.51875,0.098234,2012,2
11649,44.139861,9.604611,0.098344,2019,2
11650,-35.40383,150.83983,0.098376,2012,2
11651,-43.57258,145.79152,0.098609,2011,2
11652,34.03,-62.88,0.098764,1995,2
11653,30.5,-56.97,0.098868,2005,2
11654,56.138,-4.895167,0.099189,2018,2
11655,-26.49344,-105.42178,0.099195,2015,2
11656,56.984833,-6.517333,0.099199,2016,2
11657,25.95,-77.97,0.099272,1997,2
11658,41.0169,11.5414,0.099286,2014,2
11659,22.28,-58.0,0.099352,1993,2
11660,28.58,-72.84,0.099352,1993,2
11661,32.14,-64.73,0.099352,2000,2
11662,43.0098,4.3971,0.09958,2010,2
11663,38.42905,-9.14605,0.099791,2019,2
11664,-26.4494,-105.37079,0.09982,2015,2
11665,24.39,-80.84,0.099892,2002,2
11666,37.8,24.3,0.1,2015,2
11667,37.5,25.3,0.1,2015,2
11668,37.8,24.4,0.1,2015,2
11669,69.59,-168.75,0.1,2017,2
11670,25.68,-57.85,0.10008,1997,2
11671,32.503333,134.003333,0.100113,2014,2
11672,20.994444,125.980833,0.100287,2017,2
11673,41.4411,9.392983,0.1003,2018,2
11674,45.246833,-129.051333,0.100357,2019,2
11675,45.2575,-129.035667,0.10036,2019,2
11676,43.2469,5.3522,0.100775,2018,2
11677,36.62,-63.95,0.100792,2003,2
11678,43.378,-8.346667,0.100792,2017,2
11679,32.49,-58.12,0.100872,2005,2
11680,18.4382,-161.5162,0.101,2014,2
11681,55.989167,-4.887167,0.101021,2018,2
11682,35.008333,147.992778,0.101053,2017,2
11683,57.332,-6.855167,0.101292,2022,2
11684,23.52,-141.63,0.101364,2012,2
11685,-21.8401,113.9183,0.101414,2012,2
11686,23.65,-75.72,0.101512,1996,2
11687,31.52,-60.22,0.101512,1998,2
11688,28.09,-65.04,0.101512,1999,2
11689,30.08,-68.84,0.101512,2000,2
11690,30.46,-65.92,0.101512,2001,2
11691,43.2528,5.3552,0.101626,2019,2
11692,56.183333,-4.777667,0.101715,2018,2
11693,20.14,-148.94,0.101784,2012,2
11694,26.83,-57.98,0.10182,2003,2
11695,56.0425,-4.897,0.102082,2018,2
11696,25.95,-77.98,0.102188,1997,2
11697,-29.9658,-23.4819,0.102203,2010,2
11698,-31.3878,-93.3457,0.102203,2011,2
11699,56.5695,-6.508833,0.102287,2022,2
11700,57.731,-6.221833,0.102695,2022,2
11701,25.5636,-136.3904,0.103,2014,2
11702,8.744239,78.170497,0.103,2021,2
11703,23.37,-57.27,0.10318,1986,2
11704,35.0555,-7.661,0.103245,2014,2
11705,37.931667,12.177667,0.10361,2020,2
11706,16.8,-82.28,0.103672,2003,2
11707,28.22,-59.25,0.103672,2005,2
11708,26.74,-64.47,0.103672,2005,2
11709,30.493333,133.998333,0.103765,2014,2
11710,-21.76087,170.63752,0.103781,2012,2
11711,50.418219,1.199005,0.103899,2020,2
11712,31.62,-65.03,0.104064,2005,2
11713,-26.0782,-31.973,0.104111,2010,2
11714,17.2,-76.87,0.10434,2007,2
11715,33.5,138.493333,0.104379,2014,2
11716,29.4,-59.07,0.104392,2001,2
11717,25.05,-56.9,0.104392,2002,2
11718,64.207333,-51.7145,0.104674,2021,2
11719,44.170333,-4.6805,0.104779,2015,2
11720,18.8899,-155.6586,0.10483,2007,2
11721,43.256167,6.72,0.105243,2015,2
11722,33.25,-64.64,0.105292,2001,2
11723,-12.02933,143.2705,0.105342,2012,2
11724,33.54,-64.24,0.105832,1992,2
11725,32.14,-65.21,0.105832,1996,2
11726,31.17,-67.1,0.105832,2000,2
11727,19.72,-69.39,0.105832,2002,2
11728,32.2225,-129.1759,0.106,2009,2
11729,34.98,-64.22,0.106028,1995,2
11730,27.47,-71.08,0.10604,1993,2
11731,26.5065,-37.3597,0.106291,2013,2
11732,40.911233,5.839733,0.106402,2018,2
11733,41.397303,2.21315,0.106667,2020,2
11734,38.864,12.6117,0.106896,2014,2
11735,73.6261,-81.3676,0.107,2015,2
11736,8.744239,78.170497,0.107,2021,2
11737,8.493267,78.127822,0.107,2021,2
11738,8.744239,78.170497,0.107,2021,2
11739,44.218833,9.396517,0.107163,2018,2
11740,-43.57728,145.79962,0.107225,2011,2
11741,55.9585,-4.895667,0.107284,2018,2
11742,42.377821,3.158952,0.107333,2021,2
11743,-26.47898,-105.36417,0.10738,2015,2
11744,55.9395,-4.635833,0.107489,2019,2
11745,37.226167,-31.351,0.107747,2019,2
11746,32.32,-64.47,0.107912,1997,2
11747,26.05,-55.98,0.10798,1992,2
11748,20.37,-71.3,0.107992,1992,2
11749,31.98,-60.23,0.107992,1994,2
11750,25.33,-59.96,0.107992,1996,2
11751,34.95,-65.7,0.107992,1997,2
11752,28.58,-56.68,0.107992,2000,2
11753,31.63,-60.97,0.108,2001,2
11754,18.5923,-40.64,0.108,2014,2
11755,43.052133,9.630333,0.10815,2018,2
11756,-17.7225,-5.9518,0.108215,2011,2
11757,6.4857,92.907,0.108294,2013,2
11758,43.2465,5.2947,0.108312,2018,2
11759,31.991667,135.995,0.10842,2014,2
11760,66.518333,-54.061667,0.108545,2016,2
11761,35.845333,-5.736167,0.108696,2014,2
11762,22.0667,-64.4834,0.109,2015,2
11763,-24.4876,98.1066,0.109123,2010,2
11764,36.956667,14.11,0.109254,2021,2
11765,33.35,-63.52,0.109432,1996,2
11766,-24.4952,-126.6168,0.109773,2011,2
11767,28.02,-66.62,0.109792,2000,2
11768,-26.3129,-31.0914,0.109868,2010,2
11769,37.2008,3.5146,0.10993,2014,2
11770,36.960333,15.4725,0.109957,2021,2
11771,17.93286,-76.83644,0.11,2017,2
11772,8.744239,78.170497,0.11,2021,2
11773,7.0098,96.3013,0.110045,2013,2
11774,36.536667,-1.026667,0.110063,2014,2
11775,32.79,-65.16,0.110152,1989,2
11776,29.38,-68.43,0.110152,1991,2
11777,30.9,-60.48,0.110152,1992,2
11778,25.73,-77.08,0.110152,1996,2
11779,26.09,-76.7,0.110152,1998,2
11780,19.29,-79.21,0.110152,1999,2
11781,-23.8643,162.3813,0.110204,2012,2
11782,35.63,-64.77,0.110376,1995,2
11783,32.53,-64.61,0.110392,1989,2
11784,40.9597,11.9157,0.110457,2014,2
11785,36.853333,-8.423333,0.110558,2014,2
11786,42.289333,6.9055,0.110665,2021,2
11787,33.936532,10.134875,0.11076,2019,2
11788,56.014333,-4.882833,0.110781,2018,2
11789,31.8073,140.9512,0.111,2014,2
11790,38.42,16.913333,0.111062,2021,2
11791,25.42,-60.75,0.111076,1999,2
11792,26.01,-59.34,0.111076,2006,2
11793,10.758064,-61.436573,0.111111,2015,0
11794,36.55,-1.376667,0.111338,2014,2
11795,34.2444,30.0743,0.111524,2014,2
11796,36.457333,-4.57,0.111578,2018,2
11797,23.5,-69.96,0.111592,2000,2
11798,34.35,-64.57,0.111612,1995,2
11799,-34.157,22.131833,0.111713,2018,2
11800,31.96,-67.32,0.11192,2000,2
11801,54.658833,-4.433667,0.111926,2014,2
11802,32.001667,137.0,0.111959,2014,2
11803,5.28,-146.64,0.112084,2004,2
11804,43.2475,5.2803,0.112094,2018,2
11805,36.54,-64.19,0.112312,1999,2
11806,32.0,132.01,0.112337,2014,2
11807,-31.5774,-92.3432,0.112423,2011,2
11808,30.97,-70.49,0.112792,1997,2
11809,42.880167,5.703167,0.112949,2018,2
11810,27.8,-72.38,0.11336,1994,2
11811,18.78,-77.71,0.113392,2000,2
11812,-37.38412,153.53085,0.113406,2012,2
11813,-19.97755,174.99072,0.113499,2012,2
11814,-27.078333,-48.47,0.113928,2015,2
11815,17.8248,-24.3158,0.114,2014,2
11816,50.402217,1.145633,0.114039,2020,2
11817,-20.196783,148.93415,0.114059,2020,2
11818,34.93,-64.6,0.114196,1995,2
11819,42.16,-65.95,0.114472,1989,2
11820,29.65,-69.72,0.114472,1992,2
11821,25.1,-75.15,0.114472,1998,2
11822,28.63,-70.08,0.114472,1999,2
11823,58.083667,-5.814,0.114981,2022,2
11824,32.422,-119.9844,0.115,2009,2
11825,6.5207,91.1452,0.115107,2013,2
11826,21.9,-59.04,0.115108,1999,2
11827,26.5,-72.53,0.115268,1993,2
11828,41.7355,9.46515,0.115463,2018,2
11829,27.76,-71.61,0.115844,2005,2
11830,-65.1775,-64.1291,0.116,2013,2
11831,73.6261,-81.3676,0.116,2015,2
11832,33.001667,133.998333,0.116057,2014,2
11833,56.031,-2.434667,0.116082,2020,2
11834,42.927,6.251833,0.116286,2015,2
11835,38.9085,-32.720667,0.116398,2019,2
11836,36.5,-69.42,0.116632,1987,2
11837,40.83,-70.15,0.116632,1989,2
11838,33.44,-65.72,0.116632,1989,2
11839,23.73,-70.65,0.116632,1990,2
11840,32.73,-64.58,0.116632,2002,2
11841,19.23,-155.0,0.116632,2003,2
11842,-26.46663,-105.38905,0.116665,2015,2
11843,53.71875,-141.331416,0.116698,2019,2
11844,-28.34203,153.92107,0.116978,2012,2
11845,34.002287,10.087773,0.116991,2019,2
11846,31.0,-133.0,0.117,1972,2
11847,56.159833,-4.907333,0.117216,2018,2
11848,28.08,-72.03,0.117224,1994,2
11849,41.1221,-150.226,0.117227,2015,2
11850,-63.3871,-56.801,0.117367,2011,2
11851,21.473,-63.5899,0.117604,2010,2
11852,-32.8038,-86.2393,0.117604,2011,2
11853,-27.12304,-109.21791,0.117605,2015,2
11854,19.2901,-156.0478,0.117848,2008,2
11855,8.744239,78.170497,0.118,2021,2
11856,26.2,-59.95,0.11844,1995,2
11857,-20.12045,148.876033,0.118492,2020,2
11858,-23.86543,162.37358,0.118563,2012,2
11859,42.8136,3.9276,0.118574,2010,2
11860,32.35,-64.5,0.11876,1997,2
11861,36.5,-69.42,0.118792,1987,2
11862,40.94,-67.32,0.118792,1989,2
11863,25.6,-77.67,0.118792,1994,2
11864,36.38,-66.11,0.118792,1996,2
11865,25.82,-73.86,0.118792,1999,2
11866,32.89,-64.75,0.118792,1999,2
11867,22.5717,-25.1333,0.119,2014,2
11868,6.539833,93.637833,0.119284,2013,2
11869,56.0415,-4.897,0.11945,2014,2
11870,33.33,133.666667,0.119665,2014,2
11871,-25.930833,32.781833,0.119995,2018,2
11872,37.844,23.5,0.12,2015,2
11873,33.35,-63.52,0.120048,1996,2
11874,37.565,-0.648333,0.120163,2017,2
11875,42.5295,3.1341,0.120409,2010,2
11876,54.827167,-5.226333,0.120435,2016,2
11877,40.514333,-8.858333,0.12053,2015,2
11878,56.207,-2.428833,0.120861,2014,2
11879,30.003333,131.5,0.120943,2014,2
11880,28.78,-57.3,0.120952,1991,2
11881,33.76,-62.64,0.120952,2001,2
11882,68.8885,-51.889833,0.121036,2021,2
11883,29.231667,-20.103333,0.121448,2013,2
11884,42.8835,10.448833,0.12145,2019,2
11885,-12.295,73.953333,0.121639,2018,2
11886,33.175,-77.24,0.122,2014,2
11887,40.0025,17.944444,0.122164,2021,2
11888,24.89,-71.98,0.122376,2002,2
11889,32.68,-62.07,0.122412,1993,2
11890,43.2571,5.3726,0.122449,2018,2
11891,42.998333,-9.339167,0.122564,2018,2
11892,-33.6215,1.0787,0.122643,2010,2
11893,42.377821,3.158952,0.122667,2021,2
11894,32.4783,-119.1433,0.123,2009,2
11895,14.6133,-58.76,0.123,2014,2
11896,32.97,-64.97,0.123112,1995,2
11897,29.27,-69.18,0.123112,1995,2
11898,29.79,-78.14,0.123112,2002,2
11899,35.17,-64.68,0.12316,1995,2
11900,60.059017,5.318233,0.123985,2019,2
11901,37.11,-132.06,0.124107,2019,2
11902,56.010667,-3.200167,0.124221,2014,2
11903,41.0667,-149.7231,0.124404,2015,2
11904,31.54,-143.82,0.124464,2012,2
11905,37.098667,15.329833,0.124809,2021,2
11906,34.7917,31.5748,0.124855,2014,2
11907,-28.3415,153.9219,0.124892,2012,2
11908,-34.671667,-58.1,0.125046,2015,2
11909,29.44,-71.97,0.125268,1991,2
11910,35.8,-63.25,0.125268,1993,2
11911,24.17,-74.62,0.125268,1996,2
11912,25.65,-75.57,0.125268,1996,2
11913,30.05,-78.1,0.125268,1998,2
11914,36.589733,-6.5741,0.125369,2014,2
11915,57.328167,-7.717833,0.125431,2021,2
11916,31.72,-144.77,0.125584,2012,2
11917,30.0,135.0,0.125674,2014,2
11918,54.619667,-4.575333,0.125773,2017,2
11919,38.48294,-8.94286,0.125947,2018,2
11920,56.191167,-4.758167,0.126244,2018,2
11921,-34.49263,10.18383,0.126317,2017,2
11922,43.2609,4.9354,0.126495,2010,2
11923,43.485,-9.128333,0.12693,2018,2
11924,42.841783,10.266283,0.126938,2018,2
11925,8.493267,78.127822,0.127,2021,2
11926,56.3265,-6.715167,0.127074,2021,2
11927,23.6,-57.05,0.127176,2000,2
11928,44.129778,9.608947,0.127376,2019,2
11929,30.12,-70.5,0.127428,1991,2
11930,25.65,-75.5,0.127428,1996,2
11931,20.17,-67.97,0.127428,2002,2
11932,37.74,-0.085,0.1275,2018,2
11933,22.11,-141.71,0.127552,2012,2
11934,42.2428,8.5225,0.127594,2010,2
11935,30.503333,135.001667,0.127785,2014,2
11936,12.353833,120.339833,0.127955,2018,2
11937,-27.05576,-109.28184,0.128335,2015,2
11938,36.3438,-127.6827,0.128412,2018,2
11939,27.4098,-37.3969,0.128435,2013,2
11940,38.48294,-8.94286,0.128452,2018,2
11941,37.9142,23.62655,0.128726,2019,2
11942,38.2432,-130.48625,0.128928,2015,2
11943,25.51,-56.08,0.129144,2005,2
11944,33.001667,133.501667,0.129519,2014,2
11945,34.12,-58.17,0.129588,1992,2
11946,28.97,-70.32,0.129588,1994,2
11947,30.2,-61.45,0.129588,1996,2
11948,26.05,-78.4,0.129588,1997,2
11949,27.49,-56.72,0.129588,2000,2
11950,36.17,-59.18,0.129588,2003,2
11951,33.348333,133.83,0.129717,2014,2
11952,23.32,-74.9,0.129728,1997,2
11953,17.8443,173.1261,0.13,2014,2
11954,75.87,-167.96,0.13,2017,2
11955,9.0765,78.3651,0.13,2021,2
11956,20.57,-154.86,0.130212,2012,2
11957,-37.5001,24.349333,0.130321,2017,2
11958,-26.8718,-111.9128,0.130396,2011,2
11959,56.240167,-6.729333,0.130778,2016,2
11960,8.493267,78.127822,0.131,2021,2
11961,43.2571,5.3726,0.131303,2019,2
11962,44.175217,8.526189,0.131326,2018,2
11963,48.706,-141.329583,0.131565,2019,2
11964,56.078,-5.7025,0.131644,2016,2
11965,42.17,-70.28,0.131748,1995,2
11966,28.49,-58.73,0.131748,2000,2
11967,38.5197,-8.89348,0.131842,2018,2
11968,27.5609,-135.581,0.132,2014,2
11969,69.0699,-95.0558,0.132,2016,2
11970,42.245,5.27,0.132708,2013,2
11971,36.748733,-7.631667,0.132975,2019,2
11972,36.408983,-2.395917,0.133021,2013,2
11973,37.5,25.4,0.133333,2015,2
11974,36.806,23.468,0.133333,2019,2
11975,20.2173,-64.3828,0.133389,2010,2
11976,-33.1071,-82.387,0.133389,2011,2
11977,34.700483,-19.2545,0.133708,2019,2
11978,27.9,-74.37,0.133908,1991,2
11979,28.72,-69.7,0.133908,1995,2
11980,23.37,-73.98,0.133908,2000,2
11981,31.26,-71.5,0.133908,2001,2
11982,29.79,-64.82,0.133908,2001,2
11983,58.468,-5.523167,0.134205,2021,2
11984,58.3955,-5.607,0.13423,2014,2
11985,55.840667,-5.7935,0.134295,2016,2
11986,33.006667,137.005,0.13486,2014,2
11987,29.5,134.5,0.134917,2014,2
11988,21.72,-64.54,0.134988,2005,2
11989,31.65,-65.5,0.135492,1997,2
11990,27.58,-65.05,0.13576,1999,2
11991,24.49,-60.83,0.136068,1999,2
11992,16.88,-159.15,0.136068,2003,2
11993,32.82,-64.29,0.136068,2003,2
11994,-27.3965,153.297833,0.136184,2017,2
11995,39.733333,18.276833,0.136214,2021,2
11996,43.3241,5.1659,0.136604,2010,2
11997,34.35,-64.57,0.136692,1995,2
11998,32.38,-64.17,0.136788,1987,2
11999,-34.828333,-57.205,0.136965,2015,2
12000,39.753333,7.79,0.137465,2011,2
12001,41.0245,17.374167,0.137618,2021,2
12002,-26.9999,-104.58617,0.13806,2015,2
12003,25.13,-59.76,0.138228,1998,2
12004,31.92,-65.57,0.138228,2000,2
12005,31.58,-69.8,0.138228,2001,2
12006,7.281667,96.902667,0.138437,2013,2
12007,38.617833,-20.686667,0.138471,2019,2
12008,17.8167,-42.5333,0.139,2014,2
12009,19.0961,-30.2774,0.139,2014,2
12010,8.493267,78.127822,0.139,2021,2
12011,30.45,-55.7,0.139172,1992,2
12012,43.253077,5.361748,0.139752,2019,2
12013,27.52,-59.28,0.13986,2007,2
12014,9.0765,78.3651,0.14,2021,2
12015,41.4995,18.8355,0.140056,2013,2
12016,56.136,-2.690167,0.140195,2014,2
12017,26.4,-75.76,0.140388,1993,2
12018,25.73,-77.08,0.140388,1996,2
12019,31.41,-61.68,0.140388,2005,2
12020,42.856067,6.182017,0.140737,2017,2
12021,31.1813,-64.0147,0.141392,2010,2
12022,-29.8994,-97.9295,0.141392,2011,2
12023,6.534833,91.068167,0.142389,2013,2
12024,35.6729,-35.0237,0.142413,2010,2
12025,-26.6027,-113.8575,0.142413,2011,2
12026,25.63,-75.75,0.142548,1996,2
12027,31.75,-63.15,0.142548,1999,2
12028,31.181667,-24.905,0.14263,2013,2
12029,23.4111,155.2311,0.142847,2012,2
12030,60.093267,22.310833,0.142892,2019,2
12031,30.11,-56.56,0.14294,2005,2
12032,29.2323,-143.8742,0.143,2010,2
12033,14.4657,-50.5602,0.143,2014,2
12034,-26.0422,-119.432,0.143084,2011,2
12035,9.929833,125.179167,0.143475,2018,2
12036,43.327167,4.400167,0.143505,2021,2
12037,30.08,-68.84,0.144016,2000,2
12038,36.24,-64.42,0.144708,1992,2
12039,34.9,-64.77,0.145016,1987,2
12040,17.61,-76.39,0.145016,2003,2
12041,-26.4893,-30.029,0.145128,2010,2
12042,26.51,-55.72,0.145348,2005,2
12043,24.56,-83.49,0.145748,2002,2
12044,38.761,-27.827667,0.146074,2019,2
12045,35.17,-58.58,0.146868,1991,2
12046,34.56,-66.08,0.146868,1996,2
12047,25.25,-77.25,0.146868,1997,2
12048,56.015667,-3.488667,0.146947,2019,2
12049,55.981167,-4.874,0.147378,2018,2
12050,42.95305,6.344217,0.147582,2016,2
12051,-21.297333,151.3745,0.14836,2017,2
12052,41.150333,7.9905,0.148626,2021,2
12053,38.965,-10.875,0.148689,2014,2
12054,37.341667,-0.961667,0.149,2015,2
12055,38.18,-68.52,0.149028,1991,2
12056,29.29,-61.66,0.149028,1998,2
12057,23.5677,-130.3722,0.149111,2009,2
12058,41.196633,4.989317,0.149156,2018,2
12059,20.99,170.02,0.15,2019,2
12060,41.175724,1.526081,0.15,2021,2
12061,44.415875,8.761267,0.15054,2019,2
12062,28.3091,-37.4031,0.150579,2013,2
12063,39.145,-11.868333,0.150617,2014,2
12064,-14.9792,145.3785,0.150879,2012,2
12065,-21.84425,113.91275,0.151131,2012,2
12066,32.65,-57.2,0.151188,1989,2
12067,29.92,-67.87,0.151188,1992,2
12068,-34.8428,-42.5657,0.151411,2011,2
12069,28.58,-67.93,0.151428,1990,2
12070,34.5053,-179.858,0.151503,2009,2
12071,40.962167,-8.7365,0.151864,2015,2
12072,54.623333,-4.941833,0.151896,2016,2
12073,37.148333,-1.311667,0.151939,2017,2
12074,38.007167,12.107333,0.152202,2020,2
12075,43.385,28.614167,0.152369,2017,2
12076,21.1293,-63.8333,0.152483,2010,2
12077,-32.9105,-84.4851,0.152483,2011,2
12078,10.353333,117.917667,0.152619,2018,2
12079,30.1622,-150.2365,0.152902,2015,2
12080,32.03,-68.02,0.153152,1996,2
12081,37.18,-66.13,0.153348,1991,2
12082,28.08,-70.37,0.153348,1993,2
12083,38.48294,-8.94286,0.153408,2018,2
12084,43.065,6.433833,0.153588,2019,2
12085,56.194,-4.765,0.154323,2018,2
12086,22.76,-141.69,0.154596,2012,2
12087,-25.9968,-36.4999,0.154822,2010,2
12088,31.76,-67.43,0.1553,2001,2
12089,30.2,-61.45,0.155508,1996,2
12090,45.795133,4.990917,0.155531,2018,2
12091,28.39,-61.02,0.15586,1999,2
12092,9.510167,123.531,0.156267,2017,2
12093,39.8085,18.486833,0.156605,2021,2
12094,36.760775,2.80062,0.156635,2018,2
12095,32.0,134.001667,0.156656,2014,2
12096,56.071333,-4.882333,0.156681,2018,2
12097,58.4715,-6.685167,0.156827,2021,2
12098,35.7435,-6.031833,0.157056,2014,2
12099,43.314833,4.671167,0.157077,2021,2
12100,-34.9393,-46.2998,0.157562,2011,2
12101,33.56,-66.94,0.157668,1997,2
12102,42.377821,3.158952,0.158,2021,2
12103,43.6434,7.2222,0.158345,2014,2
12104,5.8962,85.0067,0.158394,2013,2
12105,-16.187167,-173.953167,0.158413,2016,2
12106,-26.688167,-102.249667,0.158636,2016,2
12107,28.7092,-151.5602,0.158652,2015,2
12108,32.493333,136.003333,0.158991,2014,2
12109,32.2584,-127.3653,0.159,2009,2
12110,-14.98833,145.3802,0.159039,2012,2
12111,38.46124,-8.99428,0.159242,2018,2
12112,-34.9098,-43.8572,0.159316,2011,2
12113,30.0679,-37.1043,0.159436,2013,2
12114,14.33,-62.45,0.159496,1987,2
12115,37.471,25.159,0.159524,2017,2
12116,37.451077,-38.838675,0.15963,2020,2
12117,41.6319,9.450217,0.1598,2018,2
12118,32.79,-65.16,0.159828,1989,2
12119,19.6,-69.42,0.159828,1998,2
12120,8.744239,78.170497,0.16,2021,2
12121,33.86,-63.79,0.160188,2002,2
12122,39.17995,-130.09495,0.160215,2015,2
12123,43.420333,-8.306167,0.160229,2020,2
12124,-26.642333,-106.676667,0.160535,2016,2
12125,40.58,-157.79,0.16054,2003,2
12126,8.816639,78.166639,0.161,2021,2
12127,36.24,-64.42,0.161988,1992,2
12128,31.98,-60.23,0.161988,1994,2
12129,26.4972,-148.7426,0.162,2010,2
12130,-34.1586,4.8587,0.162885,2010,2
12131,43.4052,6.7653,0.162905,2014,2
12132,40.242778,17.410833,0.16317,2021,2
12133,43.163333,28.078333,0.163252,2017,2
12134,31.445,-25.783333,0.163428,2013,2
12135,-24.9669,-123.9391,0.163524,2011,2
12136,36.656667,-2.698333,0.164,2015,2
12137,24.21,-69.41,0.164148,1997,2
12138,27.89,-60.05,0.164148,1998,2
12139,19.98,-57.82,0.164148,1999,2
12140,29.17,-65.08,0.164148,1999,2
12141,23.567,-160.4192,0.164343,2009,2
12142,33.9079,33.4371,0.164489,2014,2
12143,32.1763,-131.4177,0.165,2009,2
12144,32.328,-124.3471,0.165,2009,2
12145,19.8062,-25.2137,0.165,2014,2
12146,33.56,-152.27,0.165036,2012,2
12147,57.6805,-6.056167,0.165077,2022,2
12148,27.05725,-130.87735,0.165177,2015,2
12149,40.21655,-8.93355,0.165478,2018,2
12150,6.6318,90.5718,0.16596,2013,2
12151,33.1,-149.63,0.165976,2012,2
12152,56.110167,-4.897333,0.166026,2018,2
12153,28.27,-60.1,0.16614,1998,2
12154,33.56,-66.94,0.166308,1997,2
12155,26.3,-59.9,0.166308,2000,2
12156,32.666667,133.678333,0.166444,2014,2
12157,37.5,25.3,0.166667,2015,2
12158,37.7,24.3,0.166667,2015,2
12159,37.014667,13.103,0.167267,2020,2
12160,38.706667,15.8535,0.167273,2021,2
12161,36.925167,15.460167,0.167929,2021,2
12162,31.8113,-36.8788,0.168294,2013,2
12163,36.728415,2.795861,0.16852,2018,2
12164,45.277333,-129.017,0.168787,2019,2
12165,45.2925,-129.009,0.168787,2019,2
12166,40.289444,17.410278,0.169082,2020,2
12167,31.2728,155.3199,0.169271,2012,2
12168,56.6295,-6.442833,0.169346,2018,2
12169,39.2955,-179.7523,0.169552,2009,2
12170,20.5115,155.1814,0.169812,2012,2
12171,40.039167,17.883333,0.169886,2021,2
12172,33.7404,-133.8036,0.17,2010,2
12173,31.6107,-146.8262,0.170545,2015,2
12174,33.63,-66.43,0.170628,1996,2
12175,55.970333,-4.8105,0.170799,2018,2
12176,-23.9885,39.280667,0.170945,2018,2
12177,16.01,-45.6,0.171,2014,2
12178,-22.5407,-6.1887,0.171033,2011,2
12179,44.415875,8.761267,0.171119,2018,2
12180,43.0779,6.1997,0.171411,2014,2
12181,28.6498,-151.6073,0.171664,2015,2
12182,42.838333,6.435,0.17167,2017,2
12183,39.81,-23.361667,0.171885,2014,2
12184,37.962667,15.4195,0.171999,2021,2
12185,36.487717,-4.558317,0.172062,2013,2
12186,37.141667,12.101333,0.172165,2020,2
12187,40.38,-157.49,0.172552,2003,2
12188,43.130167,6.763333,0.172572,2015,2
12189,24.95,-75.43,0.172756,1995,2
12190,28.04,-152.1,0.17276,2019,2
12191,33.75,-64.93,0.172788,1989,2
12192,23.98,-81.55,0.172788,1996,2
12193,26.41,-73.12,0.172788,2000,2
12194,18.7,-75.56,0.172972,2007,2
12195,18.4599,-66.093,0.173,2013,2
12196,28.7676,-151.50785,0.173261,2015,2
12197,37.173,25.693,0.17381,2017,2
12198,6.4857,92.897,0.173845,2013,2
12199,37.508333,-0.878333,0.174,2015,2
12200,41.5305,5.151183,0.174134,2018,2
12201,-27.022,-110.9803,0.1746,2011,2
12202,33.2,133.765,0.174819,2014,2
12203,28.08,-70.37,0.174948,1993,2
12204,29.3275,-69.3097,0.175,2013,2
12205,30.501667,131.506667,0.175114,2014,2
12206,30.001667,132.995,0.175423,2014,2
12207,39.0755,11.1705,0.175739,2021,2
12208,-25.053167,7.44,0.175767,2019,2
12209,70.072,-135.4052,0.176,2016,2
12210,31.2001,-62.0368,0.176073,2010,2
12211,-28.7311,-103.5486,0.176073,2011,2
12212,-25.801,-34.2127,0.176136,2010,2
12213,39.738333,-16.203333,0.176196,2014,2
12214,-28.1885,-106.3073,0.176299,2011,2
12215,38.32165,-130.5008,0.176326,2015,2
12216,40.5463,-151.5393,0.176388,2011,2
12217,21.42,-142.07,0.176404,2012,2
12218,27.97,-58.6,0.176416,1997,2
12219,27.97,-58.6,0.176416,1997,2
12220,25.69,-60.05,0.177104,1996,2
12221,41.397303,2.21315,0.177333,2021,2
12222,26.03,-58.63,0.177776,1986,2
12223,16.5,-38.2522,0.178,2014,2
12224,-24.0191,94.8233,0.178068,2010,2
12225,29.501667,133.998333,0.178255,2014,2
12226,25.83,-72.87,0.17838,1993,2
12227,-26.47141,-105.34675,0.17896,2015,2
12228,8.816639,78.166639,0.179,2021,2
